dt,s34_cal,s34_cal_61,s34_cal_121,s34_cal_301,s34_cal_601
2018-12-31 23:56:55,75.83447702065581,76.05846819553065,75.93725090231348,76.4339455887808,80.6764578338905
2018-12-31 23:56:56,75.83447702065581,76.16098028060553,75.97488044965634,76.45273909085401,80.69352838590927
2018-12-31 23:56:57,76.42084100661242,76.25420240960892,76.00782663071523,76.4697152817818,80.71059893792805
2018-12-31 23:56:58,76.42084100661242,76.34742453861232,76.04545617805809,76.48669147270961,80.72758732287402
2018-12-31 23:56:59,76.40116434101697,76.44064666761571,76.08308572540095,76.50373303461946,80.74454296794377
2018-12-31 23:57:00,76.40116434101697,76.51528888447612,76.12087788981484,76.52077459652931,80.76052296578233
2018-12-31 23:57:01,77.00720499256903,76.58993110133653,76.15867005422871,76.53768541647507,80.77653570349709
2018-12-31 23:57:02,77.00720499256903,76.6463159743424,76.19161623528758,76.55459623642083,80.79081027332703
2018-12-31 23:57:03,76.98752832697357,76.70237827905981,76.22924578263043,76.57157242734866,80.80404371617337
2018-12-31 23:57:04,76.98752832697357,76.74882805941729,76.26671271290223,76.58666593614902,80.81535860443348
2018-12-31 23:57:05,76.94817499578267,76.79527783977477,76.30886300945801,76.60185813513267,80.8239924174538
2018-12-31 23:57:06,76.94817499578267,76.83243766406075,76.35602190643985,76.61705033411633,80.83065824869126
2018-12-31 23:57:07,76.98752832697357,76.8699200566352,76.40318080342168,76.63214384291669,80.83543826521871
2018-12-31 23:57:08,76.42084100661242,76.90707988092119,76.45502306668749,76.64723735171707,80.83836520691233
2018-12-31 23:57:09,76.40116434101697,76.94423970520717,76.50702794702434,76.66414817166283,80.84034924125095
2018-12-31 23:57:10,76.40116434101697,76.98172209778161,76.56355357657414,76.68294167373602,80.84226779583716
2018-12-31 23:57:11,76.40116434101697,77.02849444642753,76.62443733826584,76.7057620239923,80.84132488848215
2018-12-31 23:57:12,76.40116434101697,77.07526679507346,76.6900044662415,76.72858237424859,80.84142310811075
2018-12-31 23:57:13,76.38148767542151,77.12203914371939,76.75589682835924,76.75114124057667,80.84152132773934
2018-12-31 23:57:14,76.38148767542151,77.16881149236532,76.82647255676098,76.77934815328712,80.84166897456457
2018-12-31 23:57:15,76.98752832697357,77.22455122879428,76.90156903437564,76.81125505927038,80.84181662138981
2018-12-31 23:57:16,76.98752832697357,77.2799683969348,76.97198214570633,76.8450446473811,80.84282500849721
2018-12-31 23:57:17,77.53453898173927,77.34467552114681,77.04691600624996,76.87896497745592,80.84477630295963
2018-12-31 23:57:18,77.53453898173927,77.41931773800721,77.11716650050963,76.91476798965817,80.84861341213208
